,fetched_date,domain,http_code,user_agent,disallow_count,allow_count
1540,2023-04-02T10:52:33Z,proiectantcaseconstanta.ro,200,rogerbot,1.0,0.0
1541,2023-04-02T10:52:33Z,proiectantcaseconstanta.ro,200,dotbot,1.0,0.0
1542,2023-04-02T10:53:11Z,promo.feedback24.ru,404,,,
1543,2023-04-02T12:27:19Z,psychotherapie-reinhold.de,301,,,
1544,2023-04-02T13:02:07Z,publications.banque-france.fr,200,,0.0,0.0
1545,2023-04-02T13:02:07Z,publications.banque-france.fr,200,*,40.0,32.0
1546,2023-04-02T11:58:47Z,qrp.fr,404,,,
1547,2023-04-02T10:53:19Z,quaredesign.it,200,,0.0,0.0
1548,2023-04-02T10:53:19Z,quaredesign.it,200,*,1.0,0.0
1549,2023-04-02T10:53:13Z,regentshealth.com,200,,0.0,0.0
1550,2023-04-02T10:53:13Z,regentshealth.com,200,*,0.0,0.0
1551,2023-04-02T10:51:42Z,ren-webshop.com,200,,0.0,0.0
1552,2023-04-02T10:51:42Z,ren-webshop.com,200,*,33.0,0.0
1553,2023-04-02T10:51:42Z,ren-webshop.com,200,adsbot-google,9.0,0.0
1554,2023-04-02T10:51:42Z,ren-webshop.com,200,Nutch,1.0,0.0
1555,2023-04-02T10:51:42Z,ren-webshop.com,200,AhrefsBot,33.0,0.0
1556,2023-04-02T10:51:42Z,ren-webshop.com,200,AhrefsSiteAudit,33.0,0.0
1557,2023-04-02T10:51:42Z,ren-webshop.com,200,MJ12bot,0.0,0.0
1558,2023-04-02T10:51:42Z,ren-webshop.com,200,Pinterest,0.0,0.0
1559,2023-04-02T12:25:05Z,reviews.webmd.com,502,,,
1560,2023-04-02T10:53:08Z,rgnn.org,200,,0.0,0.0
1561,2023-04-02T10:53:08Z,rgnn.org,200,*,1.0,1.0
1562,2023-04-02T10:52:44Z,rightwaylocal.com,200,,0.0,0.0
1563,2023-04-02T10:52:44Z,rightwaylocal.com,200,*,1.0,0.0
1564,2023-04-02T11:45:45Z,risha.tourister.ru,200,,0.0,0.0
1565,2023-04-02T11:45:45Z,risha.tourister.ru,200,*,2.0,0.0
1566,2023-04-02T10:54:09Z,riva-press.com,200,,0.0,0.0
1567,2023-04-02T10:54:09Z,riva-press.com,200,Googlebot,3.0,0.0
1568,2023-04-02T10:54:09Z,riva-press.com,200,bingbot,3.0,0.0
1569,2023-04-02T10:54:09Z,riva-press.com,200,msnbot,3.0,0.0
1570,2023-04-02T10:54:09Z,riva-press.com,200,Slurp,3.0,0.0
1571,2023-04-02T10:53:10Z,rk.karelia.ru,200,,0.0,0.0
1572,2023-04-02T10:53:10Z,rk.karelia.ru,200,*,12.0,7.0
1573,2023-04-02T10:53:38Z,rmvoz.ru,200,,0.0,0.0
1574,2023-04-02T10:53:38Z,rmvoz.ru,200,Googlebot,22.0,0.0
1575,2023-04-02T10:53:38Z,rmvoz.ru,200,*,22.0,0.0
1576,2023-04-02T12:07:35Z,rsgincorp.org,200,,0.0,0.0
1577,2023-04-02T12:07:35Z,rsgincorp.org,200,*,10.0,1.0
1578,2023-04-02T12:47:31Z,ru.heatexchangerfintubes.com,200,,0.0,0.0
1579,2023-04-02T12:47:31Z,ru.heatexchangerfintubes.com,200,*,1.0,1.0
1580,2023-04-02T10:55:26Z,ryujyu.com,404,,,
1581,2023-04-02T10:52:13Z,sadbutawesome.com,200,,0.0,0.0
1582,2023-04-02T10:52:13Z,sadbutawesome.com,200,*,1.0,1.0
1583,2023-04-02T11:35:28Z,saintelyon.livetrail.net,200,,1.0,0.0
1584,2023-04-02T10:53:01Z,sarniagirlshockey.com,200,,0.0,0.0
1585,2023-04-02T10:53:01Z,sarniagirlshockey.com,200,*,25.0,4.0
1586,2023-04-02T12:55:58Z,savealifetour.com,200,,0.0,0.0
1587,2023-04-02T12:55:58Z,savealifetour.com,200,*,1.0,1.0
1588,2023-04-02T11:04:48Z,schluesseldienst-kreuzau.de,200,,0.0,0.0
1589,2023-04-02T11:04:48Z,schluesseldienst-kreuzau.de,200,*,1.0,1.0
1590,2023-04-02T11:01:59Z,scholarminds.classpro.in,200,,0.0,0.0
1591,2023-04-02T11:01:59Z,scholarminds.classpro.in,200,*,2.0,0.0
1592,2023-04-02T11:41:42Z,sec.douban.com,403,,,
1593,2023-04-02T10:53:08Z,senorcreativo.com,200,,0.0,0.0
1594,2023-04-02T10:53:08Z,senorcreativo.com,200,*,1.0,1.0
1595,2023-04-02T11:55:42Z,sentium.io,404,,,
1596,2023-04-02T10:53:19Z,service.unece.org,404,,,
1597,2023-04-02T11:26:21Z,services.autoit.dk,200,,1.0,0.0
1598,2023-04-02T10:52:23Z,seshuku.com,301,,,
1599,2023-04-02T10:51:59Z,sharo.jp,200,,0.0,0.0
1600,2023-04-02T10:51:59Z,sharo.jp,200,*,1.0,1.0
1601,2023-04-02T10:55:59Z,shop.deutschfremdsprache.de,200,,0.0,0.0
1602,2023-04-02T10:55:59Z,shop.deutschfremdsprache.de,200,*,1.0,1.0
1603,2023-04-02T12:44:48Z,shop.freshit.nl,200,,0.0,0.0
1604,2023-04-02T12:44:48Z,shop.freshit.nl,200,*,1.0,1.0
1605,2023-04-02T10:54:55Z,shop.getty.edu,200,,0.0,0.0
1606,2023-04-02T10:54:55Z,shop.getty.edu,200,*,33.0,0.0
1607,2023-04-02T10:54:55Z,shop.getty.edu,200,adsbot-google,9.0,0.0
1608,2023-04-02T10:54:55Z,shop.getty.edu,200,Nutch,1.0,0.0
1609,2023-04-02T10:54:55Z,shop.getty.edu,200,AhrefsBot,33.0,0.0
1610,2023-04-02T10:54:55Z,shop.getty.edu,200,AhrefsSiteAudit,33.0,0.0
1611,2023-04-02T10:54:55Z,shop.getty.edu,200,MJ12bot,0.0,0.0
1612,2023-04-02T10:54:55Z,shop.getty.edu,200,Pinterest,0.0,0.0
1613,2023-04-02T12:27:52Z,shop.stacky.jp,200,,5.0,1.0
1614,2023-04-02T10:54:29Z,shzc358.com,200,,0.0,0.0
1615,2023-04-02T10:54:29Z,shzc358.com,200,*,1.0,1.0
1616,2023-04-02T10:53:51Z,sibs.phoenix.com.ph,200,,0.0,0.0
1617,2023-04-02T10:53:51Z,sibs.phoenix.com.ph,200,*,1.0,1.0
1618,2023-04-02T11:01:00Z,silke123.ringana.com,200,,0.0,0.0
1619,2023-04-02T11:01:00Z,silke123.ringana.com,200,*,0.0,0.0
1620,2023-04-02T10:52:31Z,simplenote-app.com,200,,0.0,0.0
1621,2023-04-02T10:52:31Z,simplenote-app.com,200,*,1.0,0.0
1622,2023-04-02T10:53:45Z,site24x7.net.au,200,,0.0,0.0
1623,2023-04-02T10:53:45Z,site24x7.net.au,200,*,15.0,0.0
1624,2023-04-02T12:46:08Z,smp.unt.edu,301,,,
1625,2023-04-02T10:52:16Z,so.tw.iqiyi.com,302,,,
1626,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,,0.0,0.0
1627,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1628,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1629,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1630,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1631,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1632,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1633,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1634,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1635,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1636,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1637,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1638,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1639,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1640,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1641,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1642,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1643,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1644,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1645,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1646,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1647,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1648,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1649,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1650,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1651,2023-04-02T10:54:55Z,soc.cms.unil.ch,200,*,1.0,0.0
1652,2023-04-02T10:55:34Z,sochi.jilfond.ru,200,,0.0,0.0
1653,2023-04-02T10:55:34Z,sochi.jilfond.ru,200,*,55.0,0.0
1654,2023-04-02T10:55:34Z,sochi.jilfond.ru,200,AhrefsBot,1.0,0.0
1655,2023-04-02T10:55:34Z,sochi.jilfond.ru,200,SemrushBot,1.0,0.0
1656,2023-04-02T10:55:34Z,sochi.jilfond.ru,200,Yandex,48.0,0.0
1657,2023-04-02T10:53:58Z,soldiershop.com,200,,0.0,0.0
1658,2023-04-02T10:53:58Z,soldiershop.com,200,*,1.0,1.0
1659,2023-04-02T10:53:12Z,sonneundwoelkchen.com,200,,0.0,0.0
1660,2023-04-02T10:53:12Z,sonneundwoelkchen.com,200,*,10.0,1.0
1661,2023-04-02T12:34:33Z,sosmallathing.com,200,,0.0,0.0
1662,2023-04-02T12:34:33Z,sosmallathing.com,200,*,1.0,1.0
1663,2023-04-02T11:54:01Z,soyteleton.cl,302,,,
1664,2023-04-02T11:24:58Z,spec-teh67.ru,200,,0.0,0.0
1665,2023-04-02T11:24:58Z,spec-teh67.ru,200,*,14.0,0.0
1666,2023-04-02T11:07:33Z,splm.auth0.com,200,,0.0,0.0
1667,2023-04-02T11:07:33Z,splm.auth0.com,200,*,1.0,0.0
1668,2023-04-02T12:05:11Z,stakeholder.nachhaltigkeit-asfinag.at,200,,0.0,0.0
1669,2023-04-02T12:05:11Z,stakeholder.nachhaltigkeit-asfinag.at,200,*,1.0,1.0
1670,2023-04-02T11:55:49Z,starejsipavlov.sk,200,,0.0,0.0
1671,2023-04-02T11:55:49Z,starejsipavlov.sk,200,*,1.0,1.0
1672,2023-04-02T10:55:40Z,store.manutd.com,200,,0.0,0.0
1673,2023-04-02T10:55:40Z,store.manutd.com,200,bingbot,0.0,0.0
1674,2023-04-02T10:55:40Z,store.manutd.com,200,Pinterest,0.0,0.0
1675,2023-04-02T10:55:40Z,store.manutd.com,200,AhrefsBot,0.0,0.0
1676,2023-04-02T10:55:40Z,store.manutd.com,200,AspiegelBot,1.0,0.0
1677,2023-04-02T10:55:40Z,store.manutd.com,200,MegaIndex.ru/2.0,1.0,0.0
1678,2023-04-02T10:55:40Z,store.manutd.com,200,MegaIndex.ru,1.0,0.0
1679,2023-04-02T10:55:40Z,store.manutd.com,200,megaIndex.ru,1.0,0.0
1680,2023-04-02T10:55:40Z,store.manutd.com,200,CCbot,1.0,0.0
1681,2023-04-02T10:55:40Z,store.manutd.com,200,adsbot-Google,0.0,0.0
1682,2023-04-02T10:55:40Z,store.manutd.com,200,AdIdxBot,0.0,3.0
1683,2023-04-02T10:55:40Z,store.manutd.com,200,googlebot,0.0,0.0
1684,2023-04-02T10:55:40Z,store.manutd.com,200,*,9.0,1.0
1685,2023-04-02T10:53:34Z,strikefreedom.top,200,,0.0,0.0
1686,2023-04-02T10:53:34Z,strikefreedom.top,200,*,0.0,0.0
1687,2023-04-02T10:55:21Z,sttii-surabaya.ac.id,200,,0.0,0.0
1688,2023-04-02T10:55:21Z,sttii-surabaya.ac.id,200,*,1.0,1.0
1689,2023-04-02T10:53:44Z,students.akimiami.com,200,,1.0,0.0
1690,2023-04-02T10:53:28Z,studiohoryzont.pl,200,,0.0,0.0
1691,2023-04-02T10:53:28Z,studiohoryzont.pl,200,*,0.0,0.0
1692,2023-04-02T11:16:37Z,studiosbysonic.com,200,,1.0,0.0
1693,2023-04-02T12:18:15Z,sturbridgerotary.com,200,,0.0,0.0
1694,2023-04-02T12:18:15Z,sturbridgerotary.com,200,*,76.0,0.0
1695,2023-04-02T12:18:15Z,sturbridgerotary.com,200,SemrushBot,0.0,0.0
1696,2023-04-02T12:18:15Z,sturbridgerotary.com,200,AhrefsBot,0.0,0.0
1697,2023-04-02T12:18:15Z,sturbridgerotary.com,200,PetalBot,1.0,0.0
1698,2023-04-02T12:18:15Z,sturbridgerotary.com,200,dotbot,0.0,0.0
1699,2023-04-02T12:47:44Z,stutchinlaw.com,200,,0.0,0.0
1700,2023-04-02T12:47:44Z,stutchinlaw.com,200,*,1.0,1.0
1701,2023-04-02T12:55:21Z,subscribe.flightpenguin.com,503,,,
1702,2023-04-02T11:02:43Z,sunnex.se,200,,0.0,0.0
1703,2023-04-02T11:02:43Z,sunnex.se,200,*,1.0,1.0
1704,2023-04-02T10:54:21Z,support.bohemia.net,200,,0.0,0.0
1705,2023-04-02T10:54:21Z,support.bohemia.net,200,*,1.0,0.0
1706,2023-04-02T11:18:42Z,support.mover.io:443,301,,,
1707,2023-04-02T10:55:05Z,suvadibooks.com,200,,0.0,0.0
1708,2023-04-02T10:55:05Z,suvadibooks.com,200,Googlebot,0.0,1.0
1709,2023-04-02T10:54:06Z,taiwangoldcard.com,200,,0.0,0.0
1710,2023-04-02T10:54:06Z,taiwangoldcard.com,200,*,0.0,1.0
1711,2023-04-02T11:32:03Z,tampere-tenniskoulu.blogspot.com,200,,0.0,0.0
1712,2023-04-02T10:54:13Z,tckhtm.tmu.edu.vn,200,,0.0,0.0
1713,2023-04-02T10:54:13Z,tckhtm.tmu.edu.vn,200,*,1.0,0.0
1714,2023-04-02T11:51:03Z,tech.single.xyz,200,,0.0,0.0
1715,2023-04-02T11:51:03Z,tech.single.xyz,200,*,4.0,0.0
1716,2023-04-02T10:53:10Z,techzapk.com,200,,0.0,0.0
1717,2023-04-02T10:53:10Z,techzapk.com,200,*,3.0,0.0
1718,2023-04-02T12:49:38Z,tehlehr.blogspot.com,200,,0.0,0.0
1719,2023-04-02T12:49:38Z,tehlehr.blogspot.com,200,Mediapartners-Google,1.0,0.0
1720,2023-04-02T12:49:38Z,tehlehr.blogspot.com,200,*,1.0,1.0
1721,2023-04-02T12:09:13Z,ter.nl,200,,0.0,0.0
1722,2023-04-02T12:09:13Z,ter.nl,200,*,1.0,1.0
1723,2023-04-02T10:52:48Z,ternograd.te.ua,200,,0.0,0.0
1724,2023-04-02T10:52:48Z,ternograd.te.ua,200,Yandex,12.0,0.0
1725,2023-04-02T10:52:48Z,ternograd.te.ua,200,*,13.0,0.0
1726,2023-04-02T10:52:59Z,testzentrum-erfurt.de,200,,0.0,0.0
1727,2023-04-02T10:52:59Z,testzentrum-erfurt.de,200,*,1.0,0.0
1728,2023-04-02T11:06:31Z,thebiznews.org,406,,,
1729,2023-04-02T10:53:58Z,thebutchersdaughter.shop,200,,0.0,0.0
1730,2023-04-02T10:53:58Z,thebutchersdaughter.shop,200,*,33.0,0.0
1731,2023-04-02T10:53:58Z,thebutchersdaughter.shop,200,adsbot-google,9.0,0.0
1732,2023-04-02T10:53:58Z,thebutchersdaughter.shop,200,Nutch,1.0,0.0
1733,2023-04-02T10:53:58Z,thebutchersdaughter.shop,200,AhrefsBot,33.0,0.0
1734,2023-04-02T10:53:58Z,thebutchersdaughter.shop,200,AhrefsSiteAudit,33.0,0.0
1735,2023-04-02T10:53:58Z,thebutchersdaughter.shop,200,MJ12bot,0.0,0.0
1736,2023-04-02T10:53:58Z,thebutchersdaughter.shop,200,Pinterest,0.0,0.0
1737,2023-04-02T11:08:15Z,thecmp.org,200,,0.0,0.0
1738,2023-04-02T11:08:15Z,thecmp.org,200,*,1.0,0.0
1739,2023-04-02T10:53:33Z,thegrazingpanda.wordpress.com,200,,0.0,0.0
1740,2023-04-02T10:53:33Z,thegrazingpanda.wordpress.com,200,*,10.0,1.0
1741,2023-04-02T10:57:18Z,themortgagecity.com,200,,0.0,0.0
1742,2023-04-02T10:57:18Z,themortgagecity.com,200,*,1.0,1.0
1743,2023-04-02T11:23:46Z,thoidaitienso.jigsy.com,200,,0.0,0.0
1744,2023-04-02T10:57:27Z,timberlinefarm.ca,200,,1.0,0.0
1745,2023-04-02T10:52:51Z,tincantourists.com,200,,0.0,0.0
1746,2023-04-02T10:52:51Z,tincantourists.com,200,*,1.0,1.0
1747,2023-04-02T10:53:45Z,topman-dana.com,200,,0.0,0.0
1748,2023-04-02T10:53:45Z,topman-dana.com,200,*,1.0,1.0
1749,2023-04-02T10:53:07Z,torokbalintiujsag.hu,200,,0.0,0.0
1750,2023-04-02T10:53:07Z,torokbalintiujsag.hu,200,*,1.0,0.0
1751,2023-04-02T10:54:11Z,tower.jp,200,,0.0,0.0
1752,2023-04-02T10:54:11Z,tower.jp,200,*,13.0,0.0
1753,2023-04-02T10:54:50Z,travelnews.lv,200,,0.0,0.0
1754,2023-04-02T10:54:50Z,travelnews.lv,200,*,0.0,1.0
1755,2023-04-02T10:54:50Z,travelnews.lv,200,basefarm,2.0,0.0
1756,2023-04-02T10:54:50Z,travelnews.lv,200,MJ12bot,1.0,0.0
1757,2023-04-02T10:54:50Z,travelnews.lv,200,SemrushBot,1.0,0.0
1758,2023-04-02T10:54:50Z,travelnews.lv,200,AhrefsBot,1.0,0.0
1759,2023-04-02T12:15:05Z,truecolorsindy.com,200,,0.0,0.0
1760,2023-04-02T12:15:05Z,truecolorsindy.com,200,*,1.0,1.0
1761,2023-04-02T10:54:27Z,tx.fhir.org,200,,0.0,0.0
1762,2023-04-02T10:54:27Z,tx.fhir.org,200,*,3.0,0.0
1763,2023-04-02T11:06:23Z,uandientertainment.ca,200,,0.0,0.0
1764,2023-04-02T11:06:23Z,uandientertainment.ca,200,*,0.0,0.0
1765,2023-04-02T10:53:59Z,uk.trustpilot.com,200,,0.0,0.0
1766,2023-04-02T10:53:59Z,uk.trustpilot.com,200,Googlebot,30.0,1.0
1767,2023-04-02T10:53:59Z,uk.trustpilot.com,200,Mediapartners-Google,30.0,1.0
1768,2023-04-02T10:53:59Z,uk.trustpilot.com,200,Googlebot-Mobile,30.0,1.0
1769,2023-04-02T10:53:59Z,uk.trustpilot.com,200,AdsBot-Google,30.0,1.0
1770,2023-04-02T10:53:59Z,uk.trustpilot.com,200,AdsBot-Google-Mobile,30.0,1.0
1771,2023-04-02T10:53:59Z,uk.trustpilot.com,200,bingbot,30.0,1.0
1772,2023-04-02T10:53:59Z,uk.trustpilot.com,200,msnbot,30.0,1.0
1773,2023-04-02T10:53:59Z,uk.trustpilot.com,200,ia_archiver,30.0,1.0
1774,2023-04-02T10:53:59Z,uk.trustpilot.com,200,Alexabot,30.0,1.0
1775,2023-04-02T10:53:59Z,uk.trustpilot.com,200,ScoutJet,30.0,1.0
1776,2023-04-02T10:53:59Z,uk.trustpilot.com,200,Slurp,30.0,1.0
1777,2023-04-02T10:53:59Z,uk.trustpilot.com,200,Twitterbot,30.0,1.0
1778,2023-04-02T10:53:59Z,uk.trustpilot.com,200,Baiduspider,30.0,1.0
1779,2023-04-02T10:53:59Z,uk.trustpilot.com,200,Facebot,30.0,1.0
1780,2023-04-02T10:53:59Z,uk.trustpilot.com,200,DuckDuckBot,30.0,1.0
1781,2023-04-02T10:53:59Z,uk.trustpilot.com,200,SearchmetricsBot,30.0,1.0
1782,2023-04-02T10:53:59Z,uk.trustpilot.com,200,sentibot,1.0,0.0
1783,2023-04-02T10:53:59Z,uk.trustpilot.com,200,Yandex,1.0,0.0
1784,2023-04-02T10:53:59Z,uk.trustpilot.com,200,AwarioRssBot,1.0,0.0
1785,2023-04-02T10:53:59Z,uk.trustpilot.com,200,AwarioSmartBot,1.0,0.0
1786,2023-04-02T10:53:59Z,uk.trustpilot.com,200,*,1.0,0.0
1787,2023-04-02T12:18:20Z,uni-holzbau.de,404,,,
1788,2023-04-02T10:56:16Z,universe.tv,404,,,
1789,2023-04-02T10:53:14Z,unpoditutto.info,404,,,
1790,2023-04-02T10:52:02Z,urbexpoint.com,200,,0.0,0.0
1791,2023-04-02T10:52:02Z,urbexpoint.com,200,*,1.0,0.0
1792,2023-04-02T12:23:23Z,uroki-gitar.ru,200,,0.0,0.0
1793,2023-04-02T12:23:23Z,uroki-gitar.ru,200,*,1.0,1.0
1794,2023-04-02T10:55:08Z,usma1975.com,200,,0.0,0.0
1795,2023-04-02T10:55:08Z,usma1975.com,200,*,3.0,1.0
1796,2023-04-02T10:55:08Z,usma1975.com,200,MJ12bot,1.0,0.0
1797,2023-04-02T10:55:08Z,usma1975.com,200,AhrefsBot,1.0,0.0
1798,2023-04-02T10:55:08Z,usma1975.com,200,BLEXBot,1.0,0.0
1799,2023-04-02T10:55:08Z,usma1975.com,200,Zoominfobot,1.0,0.0
1800,2023-04-02T10:55:08Z,usma1975.com,200,dotbot,1.0,0.0
1801,2023-04-02T10:55:08Z,usma1975.com,200,serpstatbot,1.0,0.0
1802,2023-04-02T10:55:08Z,usma1975.com,200,AlphaSeoBot-SA,1.0,0.0
1803,2023-04-02T10:55:08Z,usma1975.com,200,AlphaSeoBot,1.0,0.0
1804,2023-04-02T10:55:08Z,usma1975.com,200,Seekport Crawler,1.0,0.0
1805,2023-04-02T10:55:08Z,usma1975.com,200,MauiBot,1.0,0.0
1806,2023-04-02T10:55:08Z,usma1975.com,200,TprAdsTxtCrawler,1.0,0.0
1807,2023-04-02T10:55:08Z,usma1975.com,200,Yandex,0.0,0.0
1808,2023-04-02T11:03:48Z,vattuhcm.com.vn,200,,0.0,0.0
1809,2023-04-02T11:03:48Z,vattuhcm.com.vn,200,*,1.0,1.0
1810,2023-04-02T11:38:41Z,velomasterskaya.velopuls.ua,200,,0.0,0.0
1811,2023-04-02T11:38:41Z,velomasterskaya.velopuls.ua,200,*,0.0,0.0
1812,2023-04-02T11:38:41Z,velomasterskaya.velopuls.ua,200,*,1.0,0.0
1813,2023-04-02T11:38:41Z,velomasterskaya.velopuls.ua,200,*,0.0,0.0
1814,2023-04-02T11:38:41Z,velomasterskaya.velopuls.ua,200,*,0.0,0.0
1815,2023-04-02T10:55:37Z,vgcore.co.kr,200,,0.0,0.0
1816,2023-04-02T10:55:37Z,vgcore.co.kr,200,*,22.0,0.0
1817,2023-04-02T10:52:08Z,viarudolphi.nl,200,,0.0,0.0
1818,2023-04-02T10:52:08Z,viarudolphi.nl,200,*,1.0,0.0
1819,2023-04-02T10:53:03Z,video.stackexchange.com,200,,67.0,1.0
1820,2023-04-02T10:53:03Z,video.stackexchange.com,200,Yahoo Pipes 1.0,1.0,0.0
1821,2023-04-02T10:53:03Z,video.stackexchange.com,200,008,1.0,0.0
1822,2023-04-02T10:53:03Z,video.stackexchange.com,200,voltron,1.0,0.0
1823,2023-04-02T10:53:03Z,video.stackexchange.com,200,Bytespider,1.0,0.0
1824,2023-04-02T10:53:03Z,video.stackexchange.com,200,Googlebot-Image,6.0,0.0
1825,2023-04-02T11:29:34Z,vladimir.dari-cvety.ru,200,,0.0,0.0
1826,2023-04-02T11:29:34Z,vladimir.dari-cvety.ru,200,*,6.0,0.0
1827,2023-04-02T10:53:18Z,vsechasy.blogspot.com,200,,0.0,0.0
1828,2023-04-02T10:53:18Z,vsechasy.blogspot.com,200,Mediapartners-Google,1.0,0.0
1829,2023-04-02T10:53:18Z,vsechasy.blogspot.com,200,*,1.0,1.0
1830,2023-04-02T10:52:39Z,wampir.mroczna-zaloga.org,200,,8.0,1.0
1831,2023-04-02T11:41:12Z,wbos.co,200,,0.0,0.0
1832,2023-04-02T11:41:12Z,wbos.co,200,*,0.0,1.0
1833,2023-04-02T11:27:59Z,webhealthprovider.us,200,,0.0,0.0
1834,2023-04-02T11:27:59Z,webhealthprovider.us,200,*,1.0,0.0
1835,2023-04-02T10:55:52Z,webmature.net,301,,,
1836,2023-04-02T11:01:29Z,westoverdmd.com,200,,0.0,0.0
1837,2023-04-02T11:01:29Z,westoverdmd.com,200,*,1.0,1.0
1838,2023-04-02T10:52:54Z,whatson.melbourne.vic.gov.au,200,,1.0,0.0
1839,2023-04-02T12:19:22Z,worldgonemad.bigcartel.com,200,,6.0,0.0
1840,2023-04-02T10:54:54Z,wortmalereien.com,403,,,
1841,2023-04-02T10:51:37Z,wrightonwriting.com,200,,0.0,0.0
1842,2023-04-02T10:51:37Z,wrightonwriting.com,200,*,1.0,1.0
1843,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,,0.0,0.0
1844,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,Linguee,0.0,0.0
1845,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,008,0.0,0.0
1846,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,Alexibot,0.0,0.0
1847,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,AlvinetSpider,0.0,0.0
1848,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,Antenne Hatena,0.0,0.0
1849,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,ApocalXExplorerBot,0.0,0.0
1850,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,asterias,0.0,0.0
1851,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,BackDoorBot/1.0,0.0,0.0
1852,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,BizInformation,0.0,0.0
1853,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,Black Hole,0.0,0.0
1854,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,BlowFish/1.0,0.0,0.0
1855,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,BotALot,0.0,0.0
1856,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,BuiltBotTough,0.0,0.0
1857,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,Bullseye/1.0,0.0,0.0
1858,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,BunnySlippers,0.0,0.0
1859,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,Cegbfeieh,0.0,0.0
1860,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,CheeseBot,0.0,0.0
1861,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,CherryPicker,0.0,0.0
1862,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,CherryPickerElite/1.0,0.0,0.0
1863,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,CherryPickerSE/1.0,0.0,0.0
1864,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,ConveraCrawler,0.0,0.0
1865,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,CopyRightCheck,0.0,0.0
1866,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,cosmos,0.0,0.0
1867,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,Crescent,0.0,0.0
1868,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,Crescent Internet ToolPak HTTP OLE Control v.1.0,0.0,0.0
1869,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,DISCo Pump 3.1,0.0,0.0
1870,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,DittoSpyder,0.0,0.0
1871,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,dotbot,0.0,0.0
1872,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,EmailCollector,0.0,0.0
1873,2023-04-02T10:54:47Z,www.1001telecommandes.com,200,EmailSiphon,0.0,0.0
